repository,repository_url,method,test_method
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/template/Parameter.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTypeParameterAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/refactoring/testclasses/TestTryRename.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Not.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/comment/testclasses/AnnotationTypeComments.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtUsedServiceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/change/ChangeCollectorTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Not.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtAnnotationTypeAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/literal/LiteralTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtShadowableAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/support/util/QualifiedNameBasedSortedSet.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/util/QualifiedNameBasedSortedSetTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/pattern/Pattern.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtRecordPatternAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/template/Parameter.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtReceiverParameterAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtLoopAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/pattern/Pattern.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCasePatternAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/compiler/jdt/JDTBasedSpoonCompilerTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/pattern/Match.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/template/testclasses/match/MatchMultiple2.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/factory/Factory.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/factory/TypeFactoryTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCodeElementAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/staticFieldAccess/processors/InsertBlockProcessor.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtPatternAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtDo.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtDoAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtDo.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtDoAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/targeted/TargetedExpressionTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/refactoring/Refactoring.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/refactoring/testclasses/CtRenameLocalVariableRefactoringTestSubject.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/Model.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/template/testclasses/types/AClassModel.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/And.java,/tmp/repo_hzwlgy95/src/test/java/spoon/generating/meta/ModelRoleHandlerTemplate.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtArrayTypeReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtArrayTypeReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/strings/StringTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtMultiTypedElement.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtMultiTypedElementAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTargetedExpressionAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Expression.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTargetedExpressionAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-dataflow/src/main/java/fr/inria/spoon/dataflow/checkers/Checker.java,/tmp/repo_hzwlgy95/src/test/java/spoon/reflect/ast/AstCheckerTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/method_overriding/MethodOverriddingTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/prettyprinter/testclasses/loop/ForEachNoBraces.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtPackage.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtPackageAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/generating/CorrectIdentifierTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/Label.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/position/testclasses/FooLabel.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtSynchronizedAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtSynchronized.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtSynchronizedAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/imports/testclasses/TransportIndicesShardStoresAction.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/util/internal/ElementNameMapTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/Model.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/ctType/testclasses/ErasureModelA.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtParameterReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtParameterReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/position/testclasses/ExecutableReferencePositionTestClass.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtVariableReadAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/utils/Check.java,/tmp/repo_hzwlgy95/src/test/java/spoon/reflect/visitor/ModelConsistencyCheckerTestHelper.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtFor.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtFormalTypeDeclarerAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCodeSnippetExpressionAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtUnnamedPattern.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtUnnamedPatternAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtJavaDoc.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtJavaDocTagAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtPackageExportAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtModuleRequirement.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtModuleRequirementAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/factory/Factory.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/factory/AnnotationFactoryTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtShadowableAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-control-flow/src/main/java/fr/inria/controlflow/AllBranchesReturn.java,/tmp/repo_hzwlgy95/spoon-control-flow/src/test/java/fr/inria/controlflow/AllBranchesReturnTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/processing/Processor.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/staticFieldAccess/processors/InsertBlockProcessor.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/factory/PackageFactory.java,/tmp/repo_hzwlgy95/src/test/java/spoon/reflect/factory/PackageFactoryTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtExecutableReferenceExpression.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtExecutableReferenceExpressionAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/compilation/CompilationTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtAnnotation.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtAnnotationFieldAccessAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/generating/CloneVisitorGenerator.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtMethod.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtMethodAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtCasePattern.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCasePatternAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/javadoc/internal/Javadoc.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtJavaDocAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtTypeInformation.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTypeInformationAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtJavaDocAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtPattern.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtPatternAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/CtPackageAssert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/CtPackageAssertTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/template/Parameter.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/receiverparameter/ReceiverParameterTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtRHSReceiver.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtRHSReceiverAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtLambda.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtLambdaAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtVariableReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtVariableReferenceAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/Model.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/ctType/testclasses/SubtypeModel.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtBlockAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/SpoonAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/And.java,/tmp/repo_hzwlgy95/src/test/java/spoon/generating/meta/RoleHandlerTemplate.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/util/QualifiedNameBasedSortedSetTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/ctElement/MetadataTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtTypeReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/reflect/reference/CtTypeReferenceTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Not.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/annotation/testclasses/AnnotationContainer.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/ctBodyHolder/CtBodyHolderTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Statement.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCodeSnippetStatementAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtLocalVariable.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtLocalVariableReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtJavaDoc.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtJavaDocTagAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/codegen/AssertJCodegen.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/template/Local.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtLocalVariableReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/intercession/RemoveTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/Label.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtLabelledFlowBreakAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Not.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/annotation/AnnotationLoopTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/compiler/jdt/testclasses/ExtendedStringLiteralTestClass.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtExecutableReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtExecutableReferenceAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/IncrementalLauncher.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/model/IncrementalLauncherTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/factory/ConstructorFactoryTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/support/modelobs/action/Action.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/imports/testclasses/TransportIndicesShardStoresAction.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/compiler/builder/JDTBuilder.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/compiler/jdt/JDTBuilderTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCodeSnippetExpressionAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/processing/processors/ArrayResizeProcessor.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/TypeAdaptorTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtSuperAccess.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtSuperAccessAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTryWithResourceAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtModuleReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Expression.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtExecutableReferenceExpressionAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/template/Template.java,/tmp/repo_hzwlgy95/src/test/java/spoon/generating/clone/GetterTemplateMatcher.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/visitor/CtIterator.java,/tmp/repo_hzwlgy95/src/test/java/spoon/reflect/visitor/CtIteratorTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtTry.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTryWithResourceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/template/Template.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/template/testclasses/FieldAccessOfInnerClassTemplate.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/processing/Processor.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/processing/processors/MyProcessor.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/generics/testclasses3/ComparableComparatorBug.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtParameterReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtParameterReferenceAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtJavaDocTagAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/FluentLauncher.java,/tmp/repo_hzwlgy95/src/test/java/spoon/FluentLauncherTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/ModelStreamer.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/serializable/ModelStreamerTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/processing/Processor.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/processing/processors/CtInterfaceProcessor.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/test/resources/maven-launcher/very-simple/src/main/java/Test.java,/tmp/repo_hzwlgy95/src/test/java/spoon/support/compiler/jdt/ExtendedStringLiteralTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtConstructorCall.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/constructor/CtConstructorCallTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtConstructorCallAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/spoon-smpl/src/main/java/spoon/smpl/formula/Or.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/processing/processors/CtInterfaceProcessor.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtUnboundVariableReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtUnboundVariableReferenceAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCatchVariableReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtCatchVariable.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtCatchVariableReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/visitor/PrettyPrinter.java,/tmp/repo_hzwlgy95/src/test/java/spoon/test/prettyprinter/LoopSniperJavaPrettyPrinterTest.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/code/CtTextBlock.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtTextBlockAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/reference/CtVariableReference.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtVariableReferenceAssert.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/reflect/declaration/CtVariable.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtVariableAssertInterface.java
inria/spoon,https://github.com/inria/spoon.git,/tmp/repo_hzwlgy95/src/main/java/spoon/testing/Assert.java,/tmp/repo_hzwlgy95/src/test/java/spoon/testing/assertions/CtSwitchAssertInterface.java
